main_to_int,n_substrates,n_extra_vars,iteration,mtry,nrounds,max_depth,k
1,50,20,26,12,30,4,11
1,50,30,26,9,30,4,9
1,50,40,26,12,30,4,9
1,50,50,26,27,30,4,13
1,50,0,27,3,50,4,13
1,50,1,27,2,50,4,13
1,50,3,27,5,50,4,13
1,50,5,27,2,50,4,11
1,50,10,27,2,50,4,11
1,50,20,27,7,50,4,13
1,50,30,27,17,50,4,13
1,50,40,27,12,30,4,13
1,50,50,27,2,30,4,13
1,50,0,28,2,50,4,13
1,50,1,28,3,50,4,13
1,50,3,28,4,50,4,13
1,50,5,28,5,30,4,13
1,50,10,28,7,30,4,13
1,50,20,28,17,50,4,7
1,50,30,28,25,50,4,9
1,50,40,28,22,30,4,7
1,50,50,28,27,50,4,13
1,50,0,29,2,50,4,13
1,50,1,29,3,50,4,13
1,50,3,29,2,50,4,13
1,50,5,29,6,30,4,13
1,50,10,29,2,30,4,13
1,50,20,29,2,30,4,9
1,50,30,29,2,30,4,13
1,50,40,29,2,30,4,13
1,50,50,29,2,50,4,13
1,50,0,30,3,50,4,13
1,50,1,30,3,30,6,11
1,50,3,30,2,50,4,13
1,50,5,30,6,50,4,13
1,50,10,30,4,50,4,11
1,50,20,30,2,50,4,11
1,50,30,30,2,50,4,11
1,50,40,30,12,30,4,13
1,50,50,30,27,30,4,13
2,10,0,1,3,20,4,13
2,10,1,1,2,20,4,13
2,10,3,1,2,10,4,13
2,10,5,1,3,10,6,7
2,10,10,1,2,2,4,7
2,10,20,1,2,10,4,13
2,10,30,1,2,10,4,11
2,10,40,1,2,10,4,7
2,10,50,1,2,5,4,5
2,10,0,2,2,20,4,13
2,10,1,2,2,20,4,13
2,10,3,2,2,10,4,9
2,10,5,2,2,10,4,5
2,10,10,2,2,20,4,13
2,10,20,2,2,20,4,5
2,10,30,2,17,20,4,13
2,10,40,2,2,10,4,13
2,10,50,2,2,20,4,5
2,10,0,3,3,20,4,13
2,10,1,3,2,10,4,13
2,10,3,3,2,20,4,11
2,10,5,3,2,20,4,13
2,10,10,3,2,20,4,13
2,10,20,3,2,20,4,13
2,10,30,3,2,20,6,13
2,10,40,3,2,20,4,13
2,10,50,3,14,10,4,13
2,10,0,4,3,20,6,11
2,10,1,4,3,10,4,13
2,10,3,4,4,5,4,13
2,10,5,4,3,5,6,13
2,10,10,4,2,5,4,5
2,10,20,4,7,5,4,5
2,10,30,4,2,10,4,5
2,10,40,4,2,10,4,5
2,10,50,4,2,10,4,7
2,10,0,5,3,20,4,11
2,10,1,5,3,20,4,13
2,10,3,5,2,20,4,13
2,10,5,5,2,10,4,7
2,10,10,5,4,20,4,9
2,10,20,5,2,10,4,9
2,10,30,5,2,10,4,5
2,10,40,5,2,20,4,7
2,10,50,5,2,5,4,7
2,10,0,6,3,10,4,13
2,10,1,6,2,20,4,11
2,10,3,6,2,20,4,13
2,10,5,6,3,5,4,13
2,10,10,6,2,20,4,5
2,10,20,6,2,10,4,5
2,10,30,6,2,5,4,5
2,10,40,6,2,5,6,13
2,10,50,6,27,10,4,13
2,10,0,7,3,20,4,13
2,10,1,7,2,10,4,11
2,10,3,7,2,20,4,13
2,10,5,7,2,20,4,5
2,10,10,7,2,20,6,9
2,10,20,7,2,20,4,5
2,10,30,7,2,20,4,13
2,10,40,7,2,10,4,5
2,10,50,7,2,10,4,5
2,10,0,8,2,20,4,13
2,10,1,8,2,10,4,13
2,10,3,8,2,30,4,13
2,10,5,8,2,20,4,5
2,10,10,8,2,20,4,7
2,10,20,8,2,3,4,7
2,10,30,8,17,3,4,13
2,10,40,8,2,30,4,9
2,10,50,8,2,10,4,5
2,10,0,9,3,10,6,13
2,10,1,9,2,20,4,13
2,10,3,9,4,10,4,11
2,10,5,9,2,10,4,13
2,10,10,9,4,10,4,9
2,10,20,9,2,10,4,5
2,10,30,9,2,5,4,5
2,10,40,9,2,20,4,5
2,10,50,9,2,10,4,5
2,10,0,10,3,20,4,13
2,10,1,10,2,30,4,13
2,10,3,10,2,10,4,13
2,10,5,10,3,10,4,9
2,10,10,10,2,5,4,5
2,10,20,10,7,10,4,5
2,10,30,10,2,10,4,5
2,10,40,10,2,20,4,5
2,10,50,10,2,20,4,5
2,10,0,11,3,10,4,9
2,10,1,11,2,10,4,13
2,10,3,11,2,20,4,13
2,10,5,11,2,20,4,9
2,10,10,11,2,10,6,5
2,10,20,11,17,10,4,5
2,10,30,11,9,10,6,7
2,10,40,11,2,20,4,5
2,10,50,11,2,5,4,7
2,10,0,12,3,20,4,13
2,10,1,12,2,20,4,13
2,10,3,12,2,10,4,13
2,10,5,12,2,10,4,13
2,10,10,12,2,10,4,13
2,10,20,12,2,10,4,5
2,10,30,12,2,10,4,5
2,10,40,12,2,10,4,9
2,10,50,12,2,10,4,9
2,10,0,13,3,20,4,13
2,10,1,13,3,10,4,13
2,10,3,13,2,10,4,7
2,10,5,13,3,20,4,13
2,10,10,13,4,10,4,11
2,10,20,13,2,10,4,5
2,10,30,13,2,3,4,5
2,10,40,13,2,20,4,7
2,10,50,13,40,5,4,5
2,10,0,14,3,20,4,13
2,10,1,14,2,30,4,11
2,10,3,14,2,20,4,13
2,10,5,14,3,20,4,13
2,10,10,14,2,30,4,13
2,10,20,14,2,5,4,5
2,10,30,14,2,10,4,7
2,10,40,14,2,5,4,13
2,10,50,14,2,5,4,13
2,10,0,15,2,20,4,13
2,10,1,15,2,20,4,13
2,10,3,15,2,20,4,13
2,10,5,15,2,20,4,13
2,10,10,15,2,5,6,11
2,10,20,15,2,20,4,7
2,10,30,15,2,10,4,7
2,10,40,15,12,20,4,13
2,10,50,15,2,20,4,13
2,10,0,16,3,20,4,13
2,10,1,16,2,20,4,13
2,10,3,16,2,20,4,13
2,10,5,16,2,20,4,7
2,10,10,16,2,30,4,5
2,10,20,16,2,5,4,9
2,10,30,16,2,5,4,5
2,10,40,16,2,30,4,7
2,10,50,16,2,20,4,5
2,10,0,17,3,20,4,13
2,10,1,17,2,20,4,13
2,10,3,17,2,20,4,11
2,10,5,17,2,10,4,11
2,10,10,17,2,20,4,11
2,10,20,17,7,30,4,5
2,10,30,17,17,20,4,5
2,10,40,17,22,20,4,5
2,10,50,17,53,20,4,5
2,10,0,18,3,20,4,13
2,10,1,18,3,10,4,13
2,10,3,18,2,20,4,13
2,10,5,18,2,20,4,13
2,10,10,18,2,20,4,9
2,10,20,18,2,20,6,13
2,10,30,18,2,20,4,5
2,10,40,18,2,20,4,13
2,10,50,18,2,20,4,13
2,10,0,19,3,30,4,13
2,10,1,19,2,20,4,13
2,10,3,19,2,20,4,11
2,10,5,19,2,5,4,13
2,10,10,19,2,10,6,11
2,10,20,19,2,5,4,11
2,10,30,19,2,5,4,11
2,10,40,19,2,20,4,5
2,10,50,19,2,5,4,13
2,10,0,20,3,20,4,13
2,10,1,20,3,3,4,11
2,10,3,20,2,20,4,9
2,10,5,20,2,5,4,13
2,10,10,20,2,3,4,7
2,10,20,20,2,20,4,5
2,10,30,20,2,5,6,5
2,10,40,20,2,10,4,5
2,10,50,20,2,5,4,5
2,10,0,21,3,10,4,13
2,10,1,21,2,20,4,13
2,10,3,21,2,10,4,13
2,10,5,21,2,20,4,13
2,10,10,21,2,5,4,5
2,10,20,21,2,5,4,13
2,10,30,21,2,10,4,5
2,10,40,21,2,10,4,5
2,10,50,21,2,10,4,7
2,10,0,22,2,30,4,13
2,10,1,22,2,20,4,13
2,10,3,22,2,20,4,9
2,10,5,22,2,10,4,11
2,10,10,22,2,5,4,13
2,10,20,22,7,10,4,7
2,10,30,22,2,5,4,7
2,10,40,22,2,5,4,13
2,10,50,22,14,5,4,9
2,10,0,23,3,30,4,11
2,10,1,23,3,20,4,9
2,10,3,23,2,10,4,13
2,10,5,23,2,5,4,9
2,10,10,23,2,5,4,7
2,10,20,23,2,10,4,5
2,10,30,23,2,10,4,7
2,10,40,23,12,10,4,5
2,10,50,23,2,10,4,5
2,10,0,24,3,20,4,13
2,10,1,24,3,30,4,11
2,10,3,24,3,10,4,13
2,10,5,24,5,10,4,9
2,10,10,24,2,10,4,13
2,10,20,24,2,5,6,5
2,10,30,24,9,10,4,5
2,10,40,24,22,20,4,5
2,10,50,24,40,10,4,9
2,10,0,25,2,20,4,13
2,10,1,25,3,20,4,13
2,10,3,25,2,20,4,13
2,10,5,25,3,10,4,13
2,10,10,25,2,10,4,13
2,10,20,25,7,10,4,5
2,10,30,25,2,10,4,7
2,10,40,25,2,3,4,5
2,10,50,25,2,10,4,7
2,10,0,26,3,30,4,9
2,10,1,26,3,30,4,13
2,10,3,26,2,20,4,13
2,10,5,26,2,10,4,7
2,10,10,26,2,10,4,7
2,10,20,26,2,20,4,7
2,10,30,26,2,5,4,7
2,10,40,26,22,20,4,5
2,10,50,26,14,5,4,5
2,10,0,27,3,20,4,13
2,10,1,27,2,20,4,13
2,10,3,27,2,10,4,13
2,10,5,27,2,10,4,5
2,10,10,27,7,3,4,13
2,10,20,27,2,5,4,13
2,10,30,27,2,10,4,13
2,10,40,27,2,10,4,13
2,10,50,27,14,5,4,13
2,10,0,28,3,20,6,13
2,10,1,28,2,10,4,13
2,10,3,28,6,20,4,13
2,10,5,28,2,10,4,5
2,10,10,28,4,10,4,9
2,10,20,28,2,20,4,5
2,10,30,28,2,20,4,7
2,10,40,28,2,3,4,5
2,10,50,28,2,30,4,7
2,10,0,29,3,30,4,13
2,10,1,29,3,20,4,13
2,10,3,29,2,10,4,13
2,10,5,29,3,10,4,9
2,10,10,29,4,20,4,5
2,10,20,29,2,5,4,5
2,10,30,29,9,10,4,5
2,10,40,29,12,20,4,5
2,10,50,29,14,10,4,7
2,10,0,30,3,20,4,13
2,10,1,30,3,10,6,13
2,10,3,30,2,5,4,13
2,10,5,30,2,10,4,13
2,10,10,30,2,3,4,7
2,10,20,30,2,5,4,5
2,10,30,30,2,5,4,9
2,10,40,30,2,10,4,11
2,10,50,30,2,10,6,13
2,20,0,1,3,50,4,7
2,20,1,1,3,20,6,13
2,20,3,1,4,10,6,13
2,20,5,1,5,20,4,13
2,20,10,1,2,20,6,13
2,20,20,1,2,10,6,7
2,20,30,1,2,10,6,13
2,20,40,1,2,20,4,5
2,20,50,1,2,20,4,5
2,20,0,2,3,20,4,13
2,20,1,2,3,20,4,13
2,20,3,2,2,20,4,13
2,20,5,2,3,30,4,13
2,20,10,2,2,30,4,5
2,20,20,2,2,20,6,5
2,20,30,2,2,10,6,9
2,20,40,2,2,10,6,13
2,20,50,2,2,20,6,5
2,20,0,3,3,50,4,11
2,20,1,3,3,10,6,13
2,20,3,3,3,10,6,13
2,20,5,3,3,10,4,13
2,20,10,3,2,20,4,13
2,20,20,3,2,20,4,5
2,20,30,3,2,10,4,5
2,20,40,3,2,20,4,5
2,20,50,3,2,20,6,5
2,20,0,4,3,30,4,13
2,20,1,4,2,20,4,7
2,20,3,4,2,30,4,13
2,20,5,4,2,10,4,11
2,20,10,4,2,10,6,7
2,20,20,4,2,20,4,5
2,20,30,4,2,20,4,9
2,20,40,4,2,10,6,9
2,20,50,4,2,20,4,5
2,20,0,5,3,30,4,9
2,20,1,5,3,20,4,13
2,20,3,5,3,20,4,13
2,20,5,5,2,20,4,11
2,20,10,5,4,20,4,7
2,20,20,5,2,10,6,5
2,20,30,5,2,20,4,5
2,20,40,5,2,30,4,5
2,20,50,5,2,20,4,5
2,20,0,6,3,30,4,13
2,20,1,6,2,30,4,13
2,20,3,6,2,30,4,13
2,20,5,6,2,20,4,13
2,20,10,6,2,20,4,7
2,20,20,6,7,20,6,5
2,20,30,6,2,30,4,5
2,20,40,6,2,10,6,5
2,20,50,6,2,10,6,7
2,20,0,7,3,20,4,7
2,20,1,7,3,30,4,13
2,20,3,7,2,30,4,13
2,20,5,7,5,20,4,13
2,20,10,7,7,20,4,9
2,20,20,7,23,20,4,9
2,20,30,7,2,10,6,11
2,20,40,7,2,20,4,9
2,20,50,7,2,20,4,13
2,20,0,8,3,50,4,11
2,20,1,8,3,30,4,13
2,20,3,8,2,30,4,13
2,20,5,8,2,30,4,13
2,20,10,8,2,30,4,7
2,20,20,8,2,30,4,5
2,20,30,8,2,30,4,5
2,20,40,8,2,20,6,11
2,20,50,8,2,20,4,13
2,20,0,9,3,30,4,13
2,20,1,9,3,30,4,13
2,20,3,9,2,30,4,13
2,20,5,9,3,30,4,13
2,20,10,9,4,20,4,5
2,20,20,9,2,30,4,5
2,20,30,9,9,20,4,5
2,20,40,9,2,10,4,5
2,20,50,9,14,10,6,5
2,20,0,10,2,30,4,11
2,20,1,10,2,50,4,9
2,20,3,10,2,30,4,11
2,20,5,10,2,30,4,13
2,20,10,10,4,20,4,7
2,20,20,10,2,30,4,7
2,20,30,10,2,10,6,11
2,20,40,10,2,20,4,5
2,20,50,10,2,20,4,5
2,20,0,11,3,30,4,7
2,20,1,11,2,30,4,13
2,20,3,11,2,30,4,13
2,20,5,11,2,30,4,13
2,20,10,11,2,30,4,13
2,20,20,11,2,30,4,7
2,20,30,11,2,20,4,5
2,20,40,11,2,20,6,13
2,20,50,11,2,20,4,13
2,20,0,12,3,30,6,13
2,20,1,12,3,20,4,13
2,20,3,12,2,20,4,13
2,20,5,12,2,30,4,9
2,20,10,12,2,20,4,9
2,20,20,12,2,30,4,7
2,20,30,12,2,10,6,5
2,20,40,12,2,30,4,7
2,20,50,12,2,20,4,5
2,20,0,13,3,50,4,13
2,20,1,13,3,30,4,7
2,20,3,13,3,20,4,13
2,20,5,13,2,20,4,13
2,20,10,13,2,20,4,5
2,20,20,13,2,20,6,9
2,20,30,13,2,10,6,5
2,20,40,13,12,20,4,5
2,20,50,13,2,10,4,13
2,20,0,14,3,50,4,11
2,20,1,14,3,20,4,13
2,20,3,14,2,20,4,13
2,20,5,14,2,30,4,13
2,20,10,14,4,20,4,7
2,20,20,14,2,10,6,9
2,20,30,14,9,30,4,9
2,20,40,14,2,30,4,5
2,20,50,14,2,10,6,5
2,20,0,15,3,30,4,11
2,20,1,15,3,20,4,13
2,20,3,15,3,20,4,13
2,20,5,15,2,30,4,9
2,20,10,15,2,20,4,11
2,20,20,15,2,10,6,7
2,20,30,15,2,5,4,7
2,20,40,15,2,20,4,5
2,20,50,15,2,20,4,5
2,20,0,16,3,30,4,9
2,20,1,16,3,30,4,7
2,20,3,16,3,20,4,13
2,20,5,16,2,20,4,13
2,20,10,16,2,20,4,11
2,20,20,16,7,20,4,7
2,20,30,16,9,30,4,7
2,20,40,16,2,30,4,5
2,20,50,16,14,20,4,5
2,20,0,17,3,30,4,13
2,20,1,17,3,20,4,13
2,20,3,17,2,30,4,13
2,20,5,17,2,30,4,13
2,20,10,17,2,30,4,7
2,20,20,17,2,20,4,5
2,20,30,17,2,30,4,5
2,20,40,17,2,10,6,13
2,20,50,17,2,30,4,13
2,20,0,18,3,50,4,7
2,20,1,18,3,50,4,13
2,20,3,18,2,30,4,13
2,20,5,18,2,20,6,5
2,20,10,18,2,20,4,5
2,20,20,18,7,20,6,5
2,20,30,18,2,20,6,5
2,20,40,18,2,20,4,5
2,20,50,18,2,20,6,5
2,20,0,19,3,30,4,13
2,20,1,19,3,20,4,13
2,20,3,19,3,30,4,13
2,20,5,19,2,20,4,13
2,20,10,19,2,20,4,7
2,20,20,19,2,20,6,5
2,20,30,19,2,30,4,9
2,20,40,19,2,20,4,5
2,20,50,19,14,20,6,5
2,20,0,20,3,30,4,9
2,20,1,20,2,30,4,9
2,20,3,20,2,20,4,13
2,20,5,20,2,30,4,13
2,20,10,20,2,30,4,7
2,20,20,20,2,10,6,5
2,20,30,20,2,20,4,13
2,20,40,20,32,20,4,7
2,20,50,20,2,20,4,13
2,20,0,21,3,20,4,13
2,20,1,21,3,30,4,13
2,20,3,21,4,30,4,13
2,20,5,21,2,30,4,13
2,20,10,21,2,30,4,13
2,20,20,21,7,30,4,5
2,20,30,21,2,30,4,5
2,20,40,21,12,30,4,5
2,20,50,21,27,30,4,5
2,20,0,22,3,50,4,7
2,20,1,22,3,20,4,5
2,20,3,22,2,20,4,13
2,20,5,22,2,20,6,9
2,20,10,22,2,30,4,7
2,20,20,22,7,20,4,5
2,20,30,22,2,20,4,5
2,20,40,22,2,30,4,5
2,20,50,22,2,20,4,5
2,20,0,23,3,20,6,11
2,20,1,23,3,20,6,9
2,20,3,23,2,30,4,13
2,20,5,23,2,20,4,13
2,20,10,23,2,20,4,5
2,20,20,23,2,10,6,13
2,20,30,23,2,10,6,5
2,20,40,23,2,5,6,13
2,20,50,23,2,20,4,13
2,20,0,24,3,50,4,13
2,20,1,24,3,30,4,13
2,20,3,24,2,30,4,13
2,20,5,24,3,20,4,13
2,20,10,24,2,20,6,13
2,20,20,24,2,20,6,5
2,20,30,24,2,20,4,5
2,20,40,24,2,30,4,7
2,20,50,24,14,20,4,5
2,20,0,25,3,20,4,7
2,20,1,25,3,20,6,9
2,20,3,25,3,20,4,7
2,20,5,25,2,10,4,13
2,20,10,25,2,20,4,5
2,20,20,25,2,20,4,7
2,20,30,25,2,20,4,7
2,20,40,25,2,20,6,5
2,20,50,25,2,20,4,7
2,20,0,26,3,50,4,5
2,20,1,26,3,50,4,13
2,20,3,26,2,30,4,13
2,20,5,26,2,20,4,13
2,20,10,26,2,20,4,13
2,20,20,26,2,20,4,5
2,20,30,26,2,20,4,5
2,20,40,26,2,10,6,5
2,20,50,26,14,20,4,5
2,20,0,27,3,50,4,9
2,20,1,27,3,30,4,5
2,20,3,27,3,20,4,13
2,20,5,27,3,20,4,13
2,20,10,27,4,10,4,11
2,20,20,27,2,20,4,5
2,20,30,27,2,20,4,5
2,20,40,27,2,20,4,7
2,20,50,27,14,20,4,5
2,20,0,28,3,30,4,13
2,20,1,28,3,30,4,13
2,20,3,28,3,20,4,13
2,20,5,28,2,20,4,13
2,20,10,28,4,20,4,5
2,20,20,28,7,20,4,7
2,20,30,28,2,20,4,7
2,20,40,28,2,10,6,13
2,20,50,28,2,20,6,5
2,20,0,29,3,50,4,11
2,20,1,29,3,50,4,13
2,20,3,29,3,20,4,13
2,20,5,29,3,20,4,11
2,20,10,29,2,30,4,5
2,20,20,29,2,30,4,5
2,20,30,29,2,10,6,5
2,20,40,29,2,20,4,9
2,20,50,29,2,20,4,13
2,20,0,30,3,30,4,11
2,20,1,30,3,30,4,13
2,20,3,30,2,30,4,13
2,20,5,30,3,30,4,13
2,20,10,30,4,30,4,11
2,20,20,30,2,30,4,5
2,20,30,30,2,20,4,9
2,20,40,30,2,20,4,5
2,20,50,30,2,20,4,5
2,30,0,1,3,50,4,13
2,30,1,1,3,30,4,13
2,30,3,1,2,50,4,13
2,30,5,1,2,20,4,13
2,30,10,1,2,30,4,7
2,30,20,1,2,20,4,5
2,30,30,1,2,30,4,5
2,30,40,1,12,20,4,9
2,30,50,1,14,30,4,13
2,30,0,2,3,20,6,13
2,30,1,2,3,30,4,11
2,30,3,2,2,30,4,13
2,30,5,2,2,20,4,13
2,30,10,2,2,30,4,7
2,30,20,2,7,30,4,5
2,30,30,2,9,30,4,5
2,30,40,2,12,30,4,5
2,30,50,2,14,20,4,5
2,30,0,3,3,50,4,13
2,30,1,3,3,30,4,13
2,30,3,3,3,30,4,9
2,30,5,3,2,20,6,13
2,30,10,3,2,30,4,7
2,30,20,3,7,20,4,5
2,30,30,3,9,20,4,5
2,30,40,3,2,30,4,5
2,30,50,3,2,20,4,5
2,30,0,4,3,50,4,13
2,30,1,4,3,50,4,13
2,30,3,4,3,30,4,13
2,30,5,4,3,30,4,13
2,30,10,4,4,20,4,13
2,30,20,4,2,20,4,5
2,30,30,4,9,30,4,5
2,30,40,4,22,30,4,7
2,30,50,4,27,30,4,5
2,30,0,5,3,50,4,13
2,30,1,5,3,30,4,13
2,30,3,5,3,30,4,13
2,30,5,5,2,50,4,13
2,30,10,5,2,20,4,9
2,30,20,5,7,30,4,5
2,30,30,5,2,30,4,13
2,30,40,5,12,30,4,13
2,30,50,5,2,30,4,5
2,30,0,6,3,50,4,13
2,30,1,6,3,50,4,13
2,30,3,6,4,50,4,13
2,30,5,6,2,20,6,13
2,30,10,6,2,30,4,7
2,30,20,6,2,30,4,5
2,30,30,6,2,20,4,5
2,30,40,6,12,20,4,5
2,30,50,6,14,20,4,5
2,30,0,7,3,50,4,11
2,30,1,7,3,50,4,11
2,30,3,7,5,30,4,13
2,30,5,7,5,50,4,11
2,30,10,7,7,30,4,7
2,30,20,7,7,20,4,7
2,30,30,7,17,10,4,5
2,30,40,7,12,10,6,5
2,30,50,7,53,20,4,7
2,30,0,8,2,50,4,13
2,30,1,8,3,50,4,13
2,30,3,8,2,20,4,13
2,30,5,8,3,30,4,13
2,30,10,8,2,50,4,9
2,30,20,8,2,20,4,5
2,30,30,8,2,30,4,5
2,30,40,8,2,20,4,7
2,30,50,8,2,20,6,7
2,30,0,9,3,30,4,13
2,30,1,9,3,50,4,13
2,30,3,9,2,30,4,7
2,30,5,9,2,30,4,13
2,30,10,9,4,30,4,5
2,30,20,9,2,30,4,5
2,30,30,9,2,10,6,5
2,30,40,9,2,30,4,5
2,30,50,9,2,30,4,7
2,30,0,10,3,50,4,11
2,30,1,10,3,50,4,13
2,30,3,10,3,20,6,11
2,30,5,10,6,30,4,13
2,30,10,10,2,30,4,13
2,30,20,10,7,20,4,11
2,30,30,10,2,30,4,5
2,30,40,10,12,20,4,5
2,30,50,10,2,20,4,5
2,30,0,11,3,50,4,13
2,30,1,11,3,50,4,13
2,30,3,11,3,30,4,13
2,30,5,11,2,30,4,13
2,30,10,11,2,20,4,13
2,30,20,11,2,30,4,5
2,30,30,11,2,30,4,5
2,30,40,11,2,30,4,9
2,30,50,11,2,20,4,13
2,30,0,12,3,50,4,11
2,30,1,12,3,30,4,13
2,30,3,12,3,30,4,13
2,30,5,12,3,30,4,13
2,30,10,12,2,20,4,5
2,30,20,12,2,30,4,5
2,30,30,12,2,30,4,5
2,30,40,12,2,20,4,9
2,30,50,12,2,20,4,5
2,30,0,13,3,50,4,13
2,30,1,13,3,30,4,13
2,30,3,13,3,50,4,13
2,30,5,13,2,30,4,13
2,30,10,13,2,30,4,13
2,30,20,13,2,20,4,5
2,30,30,13,2,20,4,7
2,30,40,13,2,30,4,7
2,30,50,13,2,30,4,5
2,30,0,14,3,50,4,13
2,30,1,14,3,20,6,13
2,30,3,14,3,50,4,5
2,30,5,14,3,30,4,13
2,30,10,14,2,30,4,13
2,30,20,14,2,30,4,5
2,30,30,14,2,20,4,5
2,30,40,14,2,30,4,5
2,30,50,14,2,30,4,5
2,30,0,15,3,30,4,13
2,30,1,15,4,50,4,13
2,30,3,15,3,30,4,13
2,30,5,15,3,20,4,13
2,30,10,15,2,30,4,13
2,30,20,15,2,20,4,5
2,30,30,15,2,30,4,5
2,30,40,15,2,20,4,5
2,30,50,15,2,20,6,5
2,30,0,16,3,50,4,13
2,30,1,16,3,50,4,13
2,30,3,16,2,50,4,13
2,30,5,16,2,50,4,13
2,30,10,16,2,30,4,7
2,30,20,16,2,20,4,5
2,30,30,16,2,30,4,5
2,30,40,16,2,30,4,5
2,30,50,16,2,30,4,7
2,30,0,17,3,50,4,13
2,30,1,17,3,20,6,13
2,30,3,17,2,30,4,13
2,30,5,17,2,30,4,13
2,30,10,17,2,50,4,13
2,30,20,17,2,30,4,5
2,30,30,17,2,20,4,7
2,30,40,17,2,30,4,5
2,30,50,17,2,30,4,13
2,30,0,18,3,50,4,11
2,30,1,18,3,50,4,9
2,30,3,18,2,50,4,9
2,30,5,18,2,30,4,13
2,30,10,18,2,30,4,5
2,30,20,18,2,30,4,7
2,30,30,18,2,30,4,7
2,30,40,18,2,20,4,7
2,30,50,18,2,30,4,5
2,30,0,19,3,50,4,13
2,30,1,19,3,50,4,7
2,30,3,19,2,30,4,9
2,30,5,19,2,50,4,13
2,30,10,19,2,30,4,7
2,30,20,19,2,30,4,7
2,30,30,19,17,30,4,11
2,30,40,19,2,30,4,13
2,30,50,19,2,30,4,5
2,30,0,20,3,30,4,13
2,30,1,20,3,30,4,13
2,30,3,20,2,30,4,13
2,30,5,20,3,50,4,13
2,30,10,20,2,30,4,7
2,30,20,20,2,30,4,7
2,30,30,20,2,20,4,5
2,30,40,20,2,20,4,5
2,30,50,20,2,30,4,5
2,30,0,21,3,20,6,13
2,30,1,21,3,30,4,13
2,30,3,21,3,30,4,13
2,30,5,21,2,20,4,13
2,30,10,21,4,30,4,13
2,30,20,21,2,20,4,9
2,30,30,21,2,20,4,5
2,30,40,21,12,30,4,13
2,30,50,21,2,20,4,13
2,30,0,22,3,50,4,13
2,30,1,22,3,50,4,13
2,30,3,22,3,20,4,13
2,30,5,22,3,30,4,13
2,30,10,22,2,30,4,5
2,30,20,22,2,20,4,7
2,30,30,22,2,30,4,5
2,30,40,22,12,20,4,5
2,30,50,22,2,20,4,7
2,30,0,23,3,20,6,13
2,30,1,23,3,50,4,13
2,30,3,23,3,20,4,13
2,30,5,23,2,30,4,13
2,30,10,23,2,30,4,9
2,30,20,23,2,30,4,5
2,30,30,23,2,20,4,7
2,30,40,23,2,20,4,5
2,30,50,23,14,20,4,11
2,30,0,24,3,50,4,13
2,30,1,24,3,50,4,13
2,30,3,24,3,30,4,13
2,30,5,24,2,30,4,13
2,30,10,24,2,30,4,7
2,30,20,24,2,30,4,5
2,30,30,24,2,30,4,5
2,30,40,24,2,20,4,5
2,30,50,24,2,20,4,5
2,30,0,25,3,50,4,9
2,30,1,25,3,50,4,13
2,30,3,25,3,20,4,13
2,30,5,25,3,30,4,13
2,30,10,25,4,20,4,7
2,30,20,25,2,30,4,5
2,30,30,25,9,20,4,5
2,30,40,25,22,20,4,5
2,30,50,25,14,30,4,5
2,30,0,26,3,50,4,13
2,30,1,26,3,50,4,13
2,30,3,26,3,30,6,13
2,30,5,26,3,30,4,13
2,30,10,26,2,30,4,5
2,30,20,26,2,30,4,5
2,30,30,26,9,30,4,7
2,30,40,26,2,30,4,7
2,30,50,26,14,30,4,5
2,30,0,27,3,50,4,13
2,30,1,27,3,30,4,13
2,30,3,27,2,30,4,5
2,30,5,27,3,30,4,13
2,30,10,27,2,30,4,5
2,30,20,27,7,20,4,5
2,30,30,27,2,20,6,5
2,30,40,27,2,20,4,5
2,30,50,27,2,20,4,7
2,30,0,28,3,30,4,5
2,30,1,28,3,50,4,13
2,30,3,28,5,30,4,13
2,30,5,28,3,30,4,13
2,30,10,28,2,20,4,5
2,30,20,28,7,30,4,5
2,30,30,28,17,30,4,7
2,30,40,28,2,30,4,13
2,30,50,28,14,30,4,11
2,30,0,29,3,30,4,9
2,30,1,29,3,50,4,13
2,30,3,29,2,20,4,13
2,30,5,29,2,30,4,13
2,30,10,29,2,30,4,11
2,30,20,29,2,30,4,5
2,30,30,29,2,20,4,5
2,30,40,29,2,20,4,7
2,30,50,29,2,20,4,5
2,30,0,30,3,50,4,13
2,30,1,30,3,30,4,13
2,30,3,30,2,20,4,13
2,30,5,30,3,30,4,13
2,30,10,30,2,30,4,7
2,30,20,30,2,30,4,5
2,30,30,30,2,30,4,5
2,30,40,30,2,30,4,9
2,30,50,30,2,30,4,5
2,40,0,1,3,50,4,13
2,40,1,1,3,50,4,13
2,40,3,1,3,30,4,13
2,40,5,1,5,20,4,13
2,40,10,1,4,30,4,11
2,40,20,1,2,30,4,5
2,40,30,1,2,20,4,5
2,40,40,1,2,30,4,5
2,40,50,1,2,20,4,5
2,40,0,2,3,50,4,13
2,40,1,2,3,50,4,13
2,40,3,2,4,20,6,13
2,40,5,2,3,30,4,13
2,40,10,2,4,30,4,7
2,40,20,2,2,30,4,5
2,40,30,2,9,30,4,5
2,40,40,2,2,30,4,5
2,40,50,2,2,30,4,5
2,40,0,3,3,50,4,13
2,40,1,3,3,50,4,5
2,40,3,3,3,30,4,7
2,40,5,3,2,30,4,13
